ate = 0.076771
1305031121.665600 -0.112279 -0.193971 0.153234
1305031121.675600 -0.112198 -0.196292 0.154197
1305031121.685600 -0.112342 -0.198661 0.155351
1305031121.695600 -0.112423 -0.200870 0.155996
1305031121.705600 -0.112414 -0.203142 0.156730
1305031121.715600 -0.112440 -0.205385 0.157743
1305031121.725600 -0.112373 -0.207410 0.158818
1305031121.735600 -0.112389 -0.209590 0.159754
1305031121.745700 -0.112303 -0.211489 0.160675
1305031121.755600 -0.112036 -0.213374 0.161760
1305031121.765700 -0.111841 -0.215209 0.162616
1305031121.775600 -0.111554 -0.216967 0.163548
1305031121.785600 -0.111268 -0.218725 0.164479
1305031121.795600 -0.110979 -0.220342 0.165396
1305031121.805600 -0.110582 -0.221896 0.166249
1305031121.815600 -0.110284 -0.223450 0.167090
1305031121.825600 -0.109880 -0.224441 0.167886
1305031121.835600 -0.109495 -0.225559 0.168836
1305031121.845700 -0.109027 -0.226522 0.169924
1305031121.855600 -0.108672 -0.227056 0.170310
1305031121.865600 -0.108447 -0.227921 0.170927
1305031121.875600 -0.108219 -0.228504 0.171517
1305031121.885600 -0.108051 -0.228834 0.171786
1305031121.895600 -0.108035 -0.229122 0.172462
1305031121.905600 -0.107782 -0.229024 0.172054
1305031121.915600 -0.107846 -0.229185 0.172564
1305031121.926000 -0.107988 -0.229079 0.172894
1305031121.935600 -0.107858 -0.228749 0.172661
1305031121.945600 -0.107771 -0.228313 0.172771
1305031121.955600 -0.107764 -0.227750 0.172715
1305031121.965600 -0.107727 -0.226857 0.172413
1305031121.975600 -0.107716 -0.226012 0.172329
1305031121.985600 -0.107920 -0.225013 0.172345
1305031121.995700 -0.108085 -0.223761 0.172053
1305031122.005600 -0.107888 -0.222348 0.171289
1305031122.015600 -0.108151 -0.220955 0.170971
1305031122.025500 -0.108383 -0.219232 0.170408
1305031122.035600 -0.108399 -0.217523 0.169730
1305031122.045600 -0.108538 -0.215582 0.169228
1305031122.055600 -0.108531 -0.213465 0.168369
1305031122.065600 -0.108631 -0.211270 0.167560
1305031122.075600 -0.108613 -0.208950 0.166609
1305031122.085800 -0.108601 -0.206411 0.165707
1305031122.095600 -0.108706 -0.203857 0.164932
1305031122.105600 -0.108793 -0.201318 0.164018
1305031122.115600 -0.108777 -0.198498 0.163088
1305031122.125600 -0.108830 -0.195347 0.161900
1305031122.135600 -0.108895 -0.192400 0.160804
1305031122.145600 -0.108957 -0.189313 0.159694
1305031122.155600 -0.108892 -0.186036 0.158365
1305031122.165600 -0.108962 -0.182871 0.157317
1305031122.175600 -0.109284 -0.179663 0.156664
1305031122.185600 -0.109207 -0.176182 0.155244
1305031122.195600 -0.109504 -0.172425 0.154394
1305031122.205600 -0.109435 -0.168867 0.153037
1305031122.215600 -0.109514 -0.164984 0.152058
1305031122.225500 -0.109615 -0.161236 0.150446
1305031122.235600 -0.109694 -0.157353 0.149467
1305031122.245600 -0.109695 -0.153605 0.147867
1305031122.255600 -0.109823 -0.149905 0.146472
1305031122.265600 -0.110167 -0.146192 0.145190
1305031122.275900 -0.110400 -0.142274 0.143831
1305031122.285600 -0.110833 -0.138497 0.142460
1305031122.295600 -0.111164 -0.134439 0.141074
1305031122.305600 -0.111593 -0.130381 0.139675
1305031122.315600 -0.111925 -0.126463 0.138303
1305031122.325500 -0.112267 -0.122609 0.137008
1305031122.335600 -0.112662 -0.118579 0.135330
1305031122.345600 -0.112864 -0.114972 0.133719
1305031122.355600 -0.113163 -0.111223 0.132082
1305031122.365600 -0.113551 -0.107412 0.130355
1305031122.375600 -0.113735 -0.103818 0.128605
1305031122.385500 -0.114145 -0.100274 0.127046
1305031122.395600 -0.114222 -0.096758 0.125246
1305031122.405600 -0.114380 -0.093256 0.123293
1305031122.415600 -0.114765 -0.089804 0.121532
1305031122.425600 -0.114824 -0.086302 0.119592
1305031122.435700 -0.114994 -0.083004 0.117730
1305031122.445500 -0.115407 -0.079741 0.116200
1305031122.455500 -0.115762 -0.076099 0.114208
1305031122.465500 -0.115942 -0.072864 0.112423
1305031122.475600 -0.116219 -0.069489 0.110612
1305031122.485600 -0.116722 -0.066163 0.108992
1305031122.495600 -0.116900 -0.062788 0.107193
1305031122.505600 -0.117196 -0.059539 0.105536
1305031122.515600 -0.117592 -0.056290 0.103866
1305031122.525600 -0.117699 -0.053105 0.102310
1305031122.535600 -0.118076 -0.049729 0.100486
1305031122.545500 -0.118255 -0.046495 0.098701
1305031122.555500 -0.118443 -0.043183 0.096979
1305031122.565600 -0.118731 -0.040012 0.095259
1305031122.575600 -0.118900 -0.036573 0.093383
1305031122.585600 -0.119013 -0.033169 0.091876
1305031122.595600 -0.119092 -0.029794 0.090089
1305031122.605600 -0.119309 -0.026672 0.088598
1305031122.615700 -0.119399 -0.023500 0.086902
1305031122.625500 -0.119588 -0.020329 0.085194
1305031122.635600 -0.119713 -0.017129 0.083778
1305031122.645600 -0.119899 -0.013677 0.082042
1305031122.655600 -0.119897 -0.010428 0.080422
1305031122.665600 -0.120011 -0.007024 0.078914
1305031122.675600 -0.120150 -0.003529 0.077610
1305031122.685600 -0.120256 -0.000203 0.076040
1305031122.695600 -0.120407 0.003089 0.074826
1305031122.705700 -0.120738 0.006366 0.073447
1305031122.715600 -0.121050 0.009770 0.071915
1305031122.725600 -0.121335 0.013090 0.070968
1305031122.735600 -0.121655 0.016571 0.069499
1305031122.745600 -0.121813 0.019940 0.068347
1305031122.755600 -0.122013 0.023555 0.067524
1305031122.765600 -0.122496 0.026875 0.066552
1305031122.775600 -0.122788 0.030273 0.065668
1305031122.785600 -0.122993 0.033466 0.064887
1305031122.795600 -0.123350 0.036835 0.063711
1305031122.805600 -0.123744 0.040092 0.062828
1305031122.815600 -0.124048 0.043285 0.062035
1305031122.825600 -0.124164 0.046275 0.061357
1305031122.835600 -0.124246 0.049236 0.060400
1305031122.845600 -0.124354 0.052289 0.059646
1305031122.855600 -0.124346 0.055186 0.058779
1305031122.865600 -0.124451 0.058380 0.058010
1305031122.875600 -0.124453 0.061215 0.057219
1305031122.885600 -0.124644 0.064112 0.056327
1305031122.895600 -0.124744 0.067088 0.055510
1305031122.905600 -0.124946 0.069782 0.054709
1305031122.915600 -0.124930 0.072602 0.053778
1305031122.925500 -0.125008 0.075204 0.052787
1305031122.935600 -0.125119 0.077975 0.052061
1305031122.945600 -0.125313 0.080592 0.051197
1305031122.955600 -0.125301 0.083131 0.050295
1305031122.965600 -0.125306 0.085684 0.049533
1305031122.975500 -0.125528 0.088251 0.048885
1305031122.985600 -0.125605 0.090854 0.047894
1305031122.995600 -0.125809 0.093407 0.047107
1305031123.005600 -0.125888 0.095868 0.046130
1305031123.015500 -0.126065 0.098471 0.045126
1305031123.026700 -0.126226 0.100918 0.043997
1305031123.035600 -0.126342 0.103267 0.043313
1305031123.045600 -0.126410 0.105932 0.042245
1305031123.055700 -0.126416 0.108486 0.041482
1305031123.065600 -0.126618 0.111180 0.040681
1305031123.075600 -0.126621 0.113873 0.039905
1305031123.085600 -0.126740 0.116722 0.039241
1305031123.095500 -0.126753 0.119353 0.038542
1305031123.105600 -0.127061 0.122265 0.037777
1305031123.115600 -0.127209 0.124924 0.037344
1305031123.125500 -0.127419 0.127695 0.036605
1305031123.135500 -0.127574 0.130432 0.036235
1305031123.145600 -0.127781 0.133485 0.035468
1305031123.155500 -0.127944 0.136299 0.035161
1305031123.165600 -0.127976 0.139584 0.034607
1305031123.175600 -0.128020 0.142525 0.034159
1305031123.185500 -0.127970 0.145824 0.033757
1305031123.195500 -0.128023 0.148842 0.033371
1305031123.205600 -0.128018 0.152107 0.033325
1305031123.215500 -0.128051 0.155251 0.032786
1305031123.225600 -0.128062 0.158671 0.032866
1305031123.235600 -0.128008 0.162251 0.032436
1305031123.245600 -0.128009 0.165734 0.032439
1305031123.255500 -0.127885 0.169125 0.032252
1305031123.265500 -0.127779 0.172531 0.032205
1305031123.275600 -0.127618 0.176034 0.031725
1305031123.285600 -0.127638 0.179390 0.031881
1305031123.295500 -0.127401 0.182486 0.031596
1305031123.305600 -0.127296 0.185751 0.031562
1305031123.315600 -0.127065 0.189064 0.031325
1305031123.325500 -0.126935 0.192237 0.031090
1305031123.335500 -0.126706 0.195410 0.030867
1305031123.345600 -0.126596 0.198457 0.030785
1305031123.355500 -0.126162 0.201412 0.030538
1305031123.365600 -0.125950 0.204599 0.030455
1305031123.375600 -0.125966 0.207729 0.029776
1305031123.385600 -0.125643 0.210480 0.029607
1305031123.395600 -0.125589 0.213420 0.029171
1305031123.405600 -0.125474 0.216108 0.029055
1305031123.415600 -0.125106 0.218894 0.028531
1305031123.425500 -0.125034 0.221820 0.027955
1305031123.435600 -0.124785 0.224479 0.027572
1305031123.445600 -0.124425 0.227342 0.027110
1305031123.455500 -0.124267 0.229924 0.026652
1305031123.465600 -0.124041 0.232815 0.026457
1305031123.475600 -0.123854 0.235587 0.025768
1305031123.485600 -0.123515 0.238183 0.025475
1305031123.495600 -0.123258 0.240764 0.025029
1305031123.505500 -0.123118 0.243360 0.024710
1305031123.515500 -0.122854 0.245724 0.024216
1305031123.525500 -0.122605 0.248383 0.023833
1305031123.535600 -0.122250 0.250824 0.023414
1305031123.545600 -0.121903 0.253343 0.023057
1305031123.555600 -0.121360 0.255720 0.022740
1305031123.565600 -0.121105 0.258161 0.022308
1305031123.575500 -0.120788 0.260349 0.022196
1305031123.585600 -0.120298 0.262903 0.021496
1305031123.595600 -0.120036 0.264993 0.021817
1305031123.605600 -0.119742 0.267687 0.021078
1305031123.615500 -0.119550 0.269966 0.021157
1305031123.625500 -0.119278 0.272393 0.020585
1305031123.635600 -0.118771 0.274659 0.020561
1305031123.645600 -0.118544 0.276910 0.020360
1305031123.655600 -0.118217 0.279302 0.020157
1305031123.665600 -0.117795 0.281272 0.020009
1305031123.675600 -0.117622 0.283699 0.019426
1305031123.685600 -0.117320 0.285401 0.019433
1305031123.695500 -0.116960 0.287624 0.018965
1305031123.705600 -0.116820 0.289439 0.018655
1305031123.715500 -0.116538 0.291015 0.018816
1305031123.725500 -0.116249 0.292647 0.018113
1305031123.735600 -0.116095 0.294166 0.017691
1305031123.745500 -0.116062 0.295418 0.017424
1305031123.755500 -0.115941 0.296466 0.017261
1305031123.765500 -0.115891 0.297564 0.016869
1305031123.775500 -0.115785 0.298126 0.016824
1305031123.785600 -0.115642 0.298801 0.016487
1305031123.795500 -0.115472 0.299526 0.015933
1305031123.805600 -0.115323 0.299982 0.015547
1305031123.815500 -0.115214 0.300046 0.015483
1305031123.825500 -0.114979 0.300158 0.015214
1305031123.835500 -0.114944 0.300129 0.014935
1305031123.845500 -0.114918 0.300038 0.014733
1305031123.855500 -0.114895 0.299805 0.014545
1305031123.865500 -0.114847 0.299341 0.014168
1305031123.875500 -0.114909 0.298813 0.013856
1305031123.885500 -0.114891 0.298158 0.013710
1305031123.895500 -0.114952 0.297630 0.013398
1305031123.905600 -0.114856 0.296708 0.013433
1305031123.915500 -0.114806 0.295611 0.013837
1305031123.925600 -0.114723 0.294985 0.013983
1305031123.935600 -0.114791 0.293761 0.014529
1305031123.945500 -0.114775 0.292966 0.014397
1305031123.955600 -0.114843 0.291743 0.014943
1305031123.965600 -0.115005 0.290301 0.015428
1305031123.975600 -0.114967 0.288859 0.015938
1305031123.985600 -0.115047 0.287564 0.015773
1305031123.995500 -0.115105 0.285763 0.016236
1305031124.005600 -0.115217 0.283865 0.017132
1305031124.015500 -0.115272 0.282345 0.017566
1305031124.025500 -0.115141 0.280482 0.018131
1305031124.035600 -0.115218 0.278554 0.018747
1305031124.045500 -0.115132 0.276656 0.019668
1305031124.055500 -0.115100 0.274792 0.020220
1305031124.065500 -0.115124 0.272689 0.021219
1305031124.075600 -0.115092 0.270825 0.021771
1305031124.085500 -0.115076 0.268476 0.022443
1305031124.095500 -0.115023 0.265966 0.023636
1305031124.105500 -0.114888 0.263743 0.024166
1305031124.115500 -0.114764 0.261316 0.024787
1305031124.125800 -0.114928 0.258820 0.026096
1305031124.135800 -0.114818 0.256689 0.026828
1305031124.145600 -0.114667 0.254178 0.028034
1305031124.155700 -0.114658 0.251906 0.028768
1305031124.165500 -0.114471 0.249367 0.029695
1305031124.175600 -0.114394 0.246765 0.030686
1305031124.185500 -0.114207 0.244226 0.031613
1305031124.195500 -0.113961 0.241567 0.032058
1305031124.205500 -0.113805 0.238698 0.033230
1305031124.215500 -0.113574 0.236194 0.033801
1305031124.225500 -0.113400 0.233310 0.034833
1305031124.235600 -0.113169 0.230806 0.035403
1305031124.245500 -0.113084 0.228126 0.036332
1305031124.255500 -0.113018 0.225320 0.037414
1305031124.265500 -0.112814 0.222767 0.038201
1305031124.275500 -0.112828 0.220087 0.039117
1305031124.285500 -0.112738 0.217049 0.040011
1305031124.295500 -0.112493 0.214249 0.040471
1305031124.305600 -0.112258 0.211386 0.041007
1305031124.315500 -0.112242 0.208256 0.041686
1305031124.325500 -0.112053 0.205217 0.042593
1305031124.335600 -0.111988 0.202403 0.042887
1305031124.345500 -0.111988 0.199428 0.043692
1305031124.355500 -0.111756 0.196283 0.044257
1305031124.365500 -0.111505 0.193265 0.044667
1305031124.375500 -0.111310 0.190009 0.045525
1305031124.385600 -0.111259 0.186850 0.045925
1305031124.395500 -0.110930 0.183565 0.046516
1305031124.405500 -0.110970 0.180329 0.046841
1305031124.415500 -0.110769 0.176854 0.047650
1305031124.425500 -0.110774 0.173589 0.047696
1305031124.435700 -0.110771 0.170114 0.048480
1305031124.445600 -0.110506 0.166801 0.048780
1305031124.455500 -0.110379 0.163234 0.049374
1305031124.465500 -0.110448 0.159808 0.049929
1305031124.475600 -0.110329 0.156319 0.050586
1305031124.485600 -0.110174 0.152801 0.050964
1305031124.495500 -0.110243 0.149376 0.051520
1305031124.505600 -0.110233 0.145823 0.052241
1305031124.515500 -0.110337 0.142426 0.053076
1305031124.525500 -0.110317 0.138937 0.053721
1305031124.535600 -0.110331 0.135476 0.054645
1305031124.545500 -0.110410 0.131987 0.055277
1305031124.555500 -0.110337 0.128322 0.056304
1305031124.565500 -0.110461 0.124798 0.057293
1305031124.575500 -0.110224 0.121295 0.057823
1305031124.585500 -0.110243 0.117553 0.058775
1305031124.595500 -0.110197 0.113839 0.060018
1305031124.605600 -0.110100 0.109942 0.060858
1305031124.615500 -0.110158 0.106588 0.062123
1305031124.625500 -0.110090 0.102501 0.063193
1305031124.635600 -0.109810 0.098759 0.064183
1305031124.645600 -0.109764 0.095045 0.065427
1305031124.655600 -0.109667 0.091148 0.066266
1305031124.665600 -0.109398 0.087343 0.067332
1305031124.675600 -0.109363 0.083426 0.068667
1305031124.685500 -0.109091 0.079761 0.069719
1305031124.695700 -0.108915 0.075737 0.070724
1305031124.705500 -0.108678 0.072101 0.072056
1305031124.715500 -0.108652 0.068261 0.073453
1305031124.725500 -0.108463 0.064442 0.074368
1305031124.735800 -0.108452 0.060757 0.075891
1305031124.745500 -0.108194 0.056747 0.077048
1305031124.755500 -0.107969 0.052907 0.078471
1305031124.766500 -0.108067 0.049159 0.080058
1305031124.775500 -0.107943 0.045178 0.081482
1305031124.785500 -0.107708 0.041401 0.082828
1305031124.795500 -0.107609 0.037512 0.084454
1305031124.805500 -0.107520 0.033560 0.086158
1305031124.815500 -0.107429 0.029749 0.087847
1305031124.825500 -0.107437 0.025937 0.089524
1305031124.835500 -0.107474 0.021936 0.091431
1305031124.845500 -0.107401 0.018138 0.093260
1305031124.855500 -0.107193 0.014312 0.094822
1305031124.866100 -0.107022 0.010374 0.096677
1305031124.875600 -0.106832 0.006563 0.098379
1305031124.885500 -0.106776 0.002780 0.100347
1305031124.895600 -0.106621 -0.001003 0.102328
1305031124.905700 -0.106581 -0.004632 0.104422
1305031124.915600 -0.106288 -0.008162 0.106108
1305031124.925500 -0.106136 -0.011445 0.108109
1305031124.935500 -0.105876 -0.014806 0.110060
1305031124.945600 -0.105826 -0.018371 0.112077
1305031124.955600 -0.105666 -0.021732 0.114016
1305031124.965900 -0.105499 -0.025312 0.115906
1305031124.975800 -0.105359 -0.028666 0.117196
1305031124.985500 -0.105365 -0.032337 0.118859
1305031124.995600 -0.105277 -0.035649 0.120569
1305031125.005600 -0.105262 -0.039053 0.122064
1305031125.015500 -0.105246 -0.042316 0.123544
1305031125.025500 -0.105284 -0.045677 0.125458
1305031125.035600 -0.105192 -0.048708 0.127139
1305031125.045500 -0.105085 -0.051893 0.128695
1305031125.055500 -0.105003 -0.054987 0.130453
1305031125.065500 -0.104975 -0.058046 0.131843
1305031125.075500 -0.105039 -0.061183 0.133157
1305031125.085600 -0.104922 -0.064305 0.134636
1305031125.095600 -0.105310 -0.067491 0.136130
1305031125.105600 -0.105438 -0.070656 0.137153
1305031125.115500 -0.105716 -0.073637 0.138568
1305031125.125500 -0.105826 -0.076816 0.139451
1305031125.135500 -0.106061 -0.079904 0.140524
1305031125.145600 -0.106312 -0.082837 0.141723
1305031125.155600 -0.106584 -0.086037 0.143090
1305031125.165600 -0.106804 -0.088639 0.144044
1305031125.175600 -0.106954 -0.091431 0.145240
1305031125.185500 -0.107392 -0.094159 0.146323
1305031125.195600 -0.107839 -0.096951 0.147483
1305031125.205600 -0.108232 -0.099645 0.148210
1305031125.215500 -0.108653 -0.102388 0.149153
1305031125.225500 -0.109164 -0.105209 0.150021
1305031125.235600 -0.109559 -0.108043 0.150761
1305031125.245600 -0.109980 -0.110786 0.151705
1305031125.255500 -0.110373 -0.113480 0.152431
1305031125.265500 -0.110774 -0.116097 0.153221
1305031125.275600 -0.110977 -0.118713 0.154035
1305031125.285600 -0.111392 -0.121034 0.154936
1305031125.295600 -0.111711 -0.123636 0.155877
1305031125.305600 -0.112021 -0.126175 0.156742
1305031125.315500 -0.112420 -0.128651 0.157517
1305031125.325500 -0.112747 -0.131176 0.158521
1305031125.335600 -0.113158 -0.133856 0.159388
1305031125.346200 -0.113645 -0.136127 0.160059
1305031125.355600 -0.113998 -0.138560 0.161266
1305031125.365600 -0.114220 -0.140663 0.162240
1305031125.375600 -0.114420 -0.142998 0.163026
1305031125.385600 -0.114572 -0.145290 0.164244
1305031125.395500 -0.114696 -0.147393 0.165230
1305031125.405600 -0.114710 -0.149433 0.166153
1305031125.415600 -0.115094 -0.151556 0.167610
1305031125.425500 -0.115133 -0.153363 0.168721
1305031125.435500 -0.115045 -0.155121 0.169627
1305031125.445500 -0.115030 -0.156970 0.170319
1305031125.455600 -0.115016 -0.158820 0.171011
1305031125.465500 -0.115027 -0.160578 0.171905
1305031125.475600 -0.114712 -0.162014 0.171804
1305031125.485500 -0.115000 -0.163637 0.173295
1305031125.495500 -0.114638 -0.165030 0.173625
1305031125.505600 -0.114704 -0.166113 0.174157
1305031125.515600 -0.114681 -0.167259 0.174778
1305031125.525500 -0.114666 -0.168328 0.175462
1305031125.535500 -0.114371 -0.169249 0.175521
1305031125.545500 -0.114319 -0.170206 0.175912
1305031125.555500 -0.114336 -0.170832 0.176045
1305031125.565500 -0.114172 -0.171444 0.176343
1305031125.575500 -0.113953 -0.171957 0.176208
1305031125.585500 -0.113723 -0.172267 0.175982
1305031125.595600 -0.113503 -0.172640 0.175833
1305031125.605700 -0.113289 -0.172795 0.175732
1305031125.615600 -0.113012 -0.172930 0.175136
1305031125.625500 -0.112724 -0.172860 0.174448
1305031125.635500 -0.112534 -0.172650 0.173735
1305031125.645500 -0.112253 -0.172362 0.173096
1305031125.655600 -0.112140 -0.171885 0.172202
1305031125.665500 -0.112188 -0.171287 0.171777
1305031125.675600 -0.112207 -0.170500 0.171121
1305031125.685500 -0.112053 -0.169488 0.169891
1305031125.695800 -0.112058 -0.168356 0.169131
1305031125.705500 -0.111840 -0.167316 0.168192
1305031125.715500 -0.112042 -0.166043 0.167393
1305031125.725600 -0.111894 -0.164813 0.166211
1305031125.735500 -0.111892 -0.163118 0.165394
1305031125.745500 -0.111821 -0.161481 0.164019
1305031125.755500 -0.111819 -0.159786 0.163201
1305031125.765600 -0.111859 -0.157712 0.161911
1305031125.775500 -0.111845 -0.155672 0.160988
1305031125.785500 -0.111812 -0.153647 0.159926
1305031125.795500 -0.111878 -0.151481 0.158838
1305031125.805800 -0.111735 -0.149252 0.157697
1305031125.815500 -0.111705 -0.146727 0.156656
1305031125.825500 -0.111452 -0.144294 0.155437
1305031125.835500 -0.111646 -0.141678 0.154573
1305031125.845500 -0.111259 -0.139273 0.153087
1305031125.855500 -0.111449 -0.136376 0.152195
1305031125.865500 -0.111105 -0.133865 0.151051
1305031125.875500 -0.111064 -0.131136 0.149918
1305031125.885500 -0.110906 -0.128422 0.148659
1305031125.895500 -0.110776 -0.125116 0.147622
1305031125.905500 -0.110663 -0.122436 0.146718
1305031125.915500 -0.110864 -0.118962 0.145909
1305031125.925500 -0.110711 -0.115888 0.144684
1305031125.935500 -0.110717 -0.112695 0.143927
1305031125.945700 -0.110296 -0.109678 0.142169
1305031125.955500 -0.110176 -0.106436 0.141209
1305031125.965500 -0.110038 -0.103208 0.140109
1305031125.975500 -0.110107 -0.099902 0.139047
1305031125.985500 -0.110110 -0.096427 0.138263
1305031125.995500 -0.110049 -0.092791 0.136969
1305031126.005500 -0.109999 -0.089491 0.136567
1305031126.015500 -0.109856 -0.085841 0.135425
1305031126.025500 -0.109584 -0.082134 0.134866
1305031126.035800 -0.109377 -0.078455 0.134016
1305031126.045500 -0.109104 -0.074607 0.133443
1305031126.055500 -0.108987 -0.070865 0.132503
1305031126.065600 -0.108813 -0.067017 0.131918
1305031126.075600 -0.108647 -0.063091 0.131395
1305031126.085600 -0.108345 -0.059054 0.130592
1305031126.095500 -0.108296 -0.055114 0.130196
1305031126.105900 -0.107879 -0.051231 0.129280
1305031126.115500 -0.107742 -0.047495 0.128988
1305031126.125500 -0.107513 -0.043409 0.127956
1305031126.135500 -0.107364 -0.039469 0.127573
1305031126.145500 -0.107171 -0.035494 0.126834
1305031126.155500 -0.107120 -0.031414 0.126424
1305031126.165500 -0.107058 -0.027130 0.125923
1305031126.175500 -0.106972 -0.023078 0.125235
1305031126.185500 -0.106923 -0.019138 0.124839
1305031126.195500 -0.106917 -0.014960 0.123984
1305031126.206100 -0.106820 -0.010704 0.123205
1305031126.215500 -0.106590 -0.006617 0.122172
1305031126.225500 -0.106726 -0.002333 0.121647
1305031126.235500 -0.106605 0.001691 0.120679
1305031126.245500 -0.106609 0.005806 0.119901
1305031126.255500 -0.106470 0.009815 0.118793
1305031126.265700 -0.106466 0.013853 0.117953
1305031126.275500 -0.106596 0.017919 0.117378
1305031126.285500 -0.106586 0.021739 0.116489
1305031126.295500 -0.106799 0.025650 0.115777
1305031126.305500 -0.106779 0.029533 0.114811
1305031126.315500 -0.106866 0.033493 0.113895
1305031126.325500 -0.106953 0.037453 0.112979
1305031126.335500 -0.107161 0.041146 0.112218
1305031126.345600 -0.107359 0.044902 0.111381
1305031126.355500 -0.107531 0.048567 0.110341
1305031126.365500 -0.107757 0.052134 0.109734
1305031126.375700 -0.107853 0.055390 0.108889
1305031126.385500 -0.108027 0.058914 0.107863
1305031126.395500 -0.108209 0.062516 0.106900
1305031126.405600 -0.108411 0.065990 0.106091
1305031126.415500 -0.108380 0.069296 0.105042
1305031126.425600 -0.108449 0.072602 0.103980
1305031126.435600 -0.108426 0.075985 0.102993
1305031126.445500 -0.108612 0.079305 0.102058
1305031126.455500 -0.108465 0.082596 0.100882
1305031126.465900 -0.108407 0.085951 0.099616
1305031126.475600 -0.108385 0.089334 0.098629
1305031126.485500 -0.108546 0.092422 0.097506
1305031126.495500 -0.108549 0.095897 0.096722
1305031126.505500 -0.108530 0.098999 0.095764
1305031126.515500 -0.108661 0.102284 0.095197
1305031126.525500 -0.108658 0.105540 0.094365
1305031126.535500 -0.108469 0.108453 0.093662
1305031126.545900 -0.108557 0.111632 0.092753
1305031126.555500 -0.108296 0.114495 0.092279
1305031126.565500 -0.108279 0.117456 0.091335
1305031126.575600 -0.107913 0.120101 0.090825
1305031126.585500 -0.107950 0.122964 0.090314
1305031126.595500 -0.107755 0.125658 0.089562
1305031126.605500 -0.107572 0.128148 0.088901
1305031126.615500 -0.107307 0.130652 0.088393
1305031126.625500 -0.106898 0.133191 0.087541
1305031126.635500 -0.106654 0.135428 0.087200
1305031126.645500 -0.106356 0.137763 0.086427
1305031126.655500 -0.105962 0.139817 0.085694
1305031126.666400 -0.105665 0.142011 0.084934
1305031126.675600 -0.105380 0.144002 0.084266
1305031126.685500 -0.105013 0.146006 0.083749
1305031126.695500 -0.104609 0.148123 0.082939
1305031126.705500 -0.104415 0.150036 0.082196
1305031126.715500 -0.103927 0.151668 0.081517
1305031126.725500 -0.103626 0.153503 0.080723
1305031126.735500 -0.103311 0.155043 0.079818
1305031126.745600 -0.103022 0.156675 0.079115
1305031126.755600 -0.102726 0.158088 0.078363
1305031126.765900 -0.102232 0.159501 0.077637
1305031126.775500 -0.102036 0.160915 0.076873
1305031126.785500 -0.101769 0.162138 0.076352
1305031126.795500 -0.101376 0.163411 0.075627
1305031126.805500 -0.100973 0.164747 0.074825
1305031126.815600 -0.100599 0.165893 0.074253
1305031126.825500 -0.100107 0.167166 0.073541
1305031126.835700 -0.099843 0.168108 0.073048
1305031126.845500 -0.099651 0.169240 0.072312
1305031126.855500 -0.099288 0.170182 0.071832
1305031126.865500 -0.099017 0.171047 0.071276
1305031126.876000 -0.098639 0.171835 0.070670
1305031126.885600 -0.098260 0.172622 0.070064
1305031126.895500 -0.098001 0.173283 0.069600
1305031126.905500 -0.097743 0.173803 0.069150
1305031126.915500 -0.097376 0.174386 0.068635
1305031126.925500 -0.097156 0.174653 0.068492
1305031126.935500 -0.096898 0.175174 0.068041
1305031126.945500 -0.096551 0.175631 0.067680
1305031126.955600 -0.096440 0.175834 0.067602
1305031126.965500 -0.096304 0.175947 0.067321
1305031126.975600 -0.096166 0.176200 0.067026
1305031126.985500 -0.096022 0.176234 0.066682
1305031126.995500 -0.095888 0.176206 0.066415
1305031127.005500 -0.095772 0.176192 0.066288
1305031127.015600 -0.095628 0.176227 0.065944
1305031127.025500 -0.095513 0.176072 0.065831
1305031127.035500 -0.095417 0.175790 0.065872
1305031127.045500 -0.095291 0.175839 0.065668
1305031127.055500 -0.095292 0.175699 0.065682
1305031127.065500 -0.095296 0.175417 0.065710
1305031127.075500 -0.095309 0.175073 0.065816
1305031127.085500 -0.095441 0.174601 0.066062
1305031127.095500 -0.095463 0.174194 0.066244
1305031127.105500 -0.095498 0.173582 0.066517
1305031127.115500 -0.095610 0.173237 0.066610
1305031127.125800 -0.095714 0.172815 0.066639
1305031127.135500 -0.095910 0.172315 0.066594
1305031127.145500 -0.096034 0.171767 0.066778
1305031127.155500 -0.096031 0.171267 0.066757
1305031127.165500 -0.096085 0.170529 0.067184
1305031127.175600 -0.096199 0.170043 0.067291
1305031127.185500 -0.096235 0.169291 0.067578
1305031127.195500 -0.096271 0.168538 0.067865
1305031127.205500 -0.096316 0.167723 0.068229
1305031127.215500 -0.096341 0.167174 0.068425
1305031127.225600 -0.096451 0.166330 0.068497
1305031127.235500 -0.096605 0.165451 0.068926
1305031127.245500 -0.096662 0.164431 0.069381
1305031127.255500 -0.096725 0.163630 0.069884
1305031127.265500 -0.096879 0.162751 0.070313
1305031127.275500 -0.096935 0.161872 0.070754
1305031127.285500 -0.096988 0.161133 0.071180
1305031127.295500 -0.097150 0.160332 0.071671
1305031127.305500 -0.097196 0.159516 0.072035
1305031127.315500 -0.097251 0.158637 0.072476
1305031127.325600 -0.097442 0.157646 0.073198
1305031127.335500 -0.097626 0.156577 0.073857
1305031127.345600 -0.097654 0.155747 0.074081
1305031127.355500 -0.097728 0.154742 0.074676
1305031127.365500 -0.097711 0.153814 0.075345
1305031127.375500 -0.097757 0.152998 0.075709
1305031127.385500 -0.097937 0.152211 0.076340
